"tmpd","date","month","year","tempc"
19,1996-01-06,"1",1996,-7.22222222222222
18.5,1996-01-07,"1",1996,-7.5
13,1996-01-08,"1",1996,-10.5555555555556
27,1996-01-09,"1",1996,-2.77777777777778
21.5,1996-01-10,"1",1996,-5.83333333333333
26.5,1996-01-11,"1",1996,-3.05555555555556
28.5,1996-01-12,"1",1996,-1.94444444444444
32,1996-01-13,"1",1996,0
37.5,1996-01-14,"1",1996,3.05555555555556
24,1996-01-15,"1",1996,-4.44444444444444
32.5,1996-01-16,"1",1996,0.277777777777778
47,1996-01-17,"1",1996,8.33333333333333
36.5,1996-01-18,"1",1996,2.5
9,1996-01-19,"1",1996,-12.7777777777778
15.5,1996-01-20,"1",1996,-9.16666666666667
25.5,1996-01-21,"1",1996,-3.61111111111111
37.5,1996-01-22,"1",1996,3.05555555555556
33,1996-01-23,"1",1996,0.555555555555556
20.5,1996-01-24,"1",1996,-6.38888888888889
20,1996-01-25,"1",1996,-6.66666666666667
32,1996-01-26,"1",1996,0
16.5,1996-01-27,"1",1996,-8.61111111111111
19,1996-01-28,"1",1996,-7.22222222222222
18.5,1996-01-29,"1",1996,-7.5
2,1996-01-30,"1",1996,-16.6666666666667
-3,1996-01-31,"1",1996,-19.4444444444444
1.5,1996-02-01,"2",1996,-16.9444444444444
-10.5,1996-02-02,"2",1996,-23.6111111111111
-12,1996-02-03,"2",1996,-24.4444444444444
-6,1996-02-04,"2",1996,-21.1111111111111
11.5,1996-02-05,"2",1996,-11.3888888888889
18.5,1996-02-06,"2",1996,-7.5
38,1996-02-07,"2",1996,3.33333333333333
39.5,1996-02-08,"2",1996,4.16666666666667
39,1996-02-09,"2",1996,3.88888888888889
44.5,1996-02-10,"2",1996,6.94444444444444
32,1996-02-11,"2",1996,0
23,1996-02-12,"2",1996,-5
27.5,1996-02-13,"2",1996,-2.5
27.5,1996-02-14,"2",1996,-2.5
24,1996-02-15,"2",1996,-4.44444444444444
21,1996-02-16,"2",1996,-6.11111111111111
23.5,1996-02-17,"2",1996,-4.72222222222222
18.5,1996-02-18,"2",1996,-7.5
33,1996-02-19,"2",1996,0.555555555555556
43.5,1996-02-20,"2",1996,6.38888888888889
31.5,1996-02-21,"2",1996,-0.277777777777778
35.5,1996-02-22,"2",1996,1.94444444444444
44.5,1996-02-23,"2",1996,6.94444444444444
46,1996-02-24,"2",1996,7.77777777777778
46.5,1996-02-25,"2",1996,8.05555555555556
40.5,1996-02-26,"2",1996,4.72222222222222
38.5,1996-02-27,"2",1996,3.61111111111111
20,1996-02-28,"2",1996,-6.66666666666667
17,1996-02-29,"2",1996,-8.33333333333333
26,1996-03-01,"3",1996,-3.33333333333333
15,1996-03-02,"3",1996,-9.44444444444444
12.5,1996-03-03,"3",1996,-10.8333333333333
25,1996-03-04,"3",1996,-3.88888888888889
31.5,1996-03-05,"3",1996,-0.277777777777778
20.5,1996-03-06,"3",1996,-6.38888888888889
11.5,1996-03-07,"3",1996,-11.3888888888889
8,1996-03-08,"3",1996,-13.3333333333333
17.5,1996-03-09,"3",1996,-8.05555555555556
26,1996-03-10,"3",1996,-3.33333333333333
37.5,1996-03-11,"3",1996,3.05555555555556
43,1996-03-12,"3",1996,6.11111111111111
45,1996-03-13,"3",1996,7.22222222222222
47.5,1996-03-14,"3",1996,8.61111111111111
40.5,1996-03-15,"3",1996,4.72222222222222
34.5,1996-03-16,"3",1996,1.38888888888889
31,1996-03-17,"3",1996,-0.555555555555556
34.5,1996-03-18,"3",1996,1.38888888888889
35.5,1996-03-19,"3",1996,1.94444444444444
31.5,1996-03-20,"3",1996,-0.277777777777778
29.5,1996-03-21,"3",1996,-1.38888888888889
35,1996-03-22,"3",1996,1.66666666666667
39,1996-03-23,"3",1996,3.88888888888889
50.5,1996-03-24,"3",1996,10.2777777777778
35.5,1996-03-25,"3",1996,1.94444444444444
18.5,1996-03-26,"3",1996,-7.5
24,1996-03-27,"3",1996,-4.44444444444444
37,1996-03-28,"3",1996,2.77777777777778
38.5,1996-03-29,"3",1996,3.61111111111111
42,1996-03-30,"3",1996,5.55555555555556
36.5,1996-03-31,"3",1996,2.5
35.5,1996-04-01,"4",1996,1.94444444444444
47.5,1996-04-02,"4",1996,8.61111111111111
52,1996-04-03,"4",1996,11.1111111111111
33.5,1996-04-04,"4",1996,0.833333333333333
32,1996-04-05,"4",1996,0
33,1996-04-06,"4",1996,0.555555555555556
32,1996-04-07,"4",1996,0
30,1996-04-08,"4",1996,-1.11111111111111
36,1996-04-09,"4",1996,2.22222222222222
45.5,1996-04-10,"4",1996,7.5
64,1996-04-11,"4",1996,17.7777777777778
53,1996-04-12,"4",1996,11.6666666666667
40.5,1996-04-13,"4",1996,4.72222222222222
37.5,1996-04-14,"4",1996,3.05555555555556
40,1996-04-15,"4",1996,4.44444444444444
42.5,1996-04-16,"4",1996,5.83333333333333
47,1996-04-17,"4",1996,8.33333333333333
63.5,1996-04-18,"4",1996,17.5
62.5,1996-04-19,"4",1996,16.9444444444444
52,1996-04-20,"4",1996,11.1111111111111
52,1996-04-21,"4",1996,11.1111111111111
51.5,1996-04-22,"4",1996,10.8333333333333
45,1996-04-23,"4",1996,7.22222222222222
52.5,1996-04-24,"4",1996,11.3888888888889
61,1996-04-25,"4",1996,16.1111111111111
45.5,1996-04-26,"4",1996,7.5
45,1996-04-27,"4",1996,7.22222222222222
44,1996-04-28,"4",1996,6.66666666666667
40.5,1996-04-29,"4",1996,4.72222222222222
43.5,1996-04-30,"4",1996,6.38888888888889
50,1996-05-01,"5",1996,10
52.5,1996-05-02,"5",1996,11.3888888888889
52.5,1996-05-03,"5",1996,11.3888888888889
47.5,1996-05-04,"5",1996,8.61111111111111
49,1996-05-05,"5",1996,9.44444444444444
45.5,1996-05-06,"5",1996,7.5
50.5,1996-05-07,"5",1996,10.2777777777778
57,1996-05-08,"5",1996,13.8888888888889
58,1996-05-09,"5",1996,14.4444444444444
51,1996-05-10,"5",1996,10.5555555555556
45,1996-05-11,"5",1996,7.22222222222222
42.5,1996-05-12,"5",1996,5.83333333333333
45,1996-05-13,"5",1996,7.22222222222222
47.5,1996-05-14,"5",1996,8.61111111111111
54.5,1996-05-15,"5",1996,12.5
53.5,1996-05-16,"5",1996,11.9444444444444
69.5,1996-05-17,"5",1996,20.8333333333333
81,1996-05-18,"5",1996,27.2222222222222
81,1996-05-19,"5",1996,27.2222222222222
64,1996-05-20,"5",1996,17.7777777777778
65,1996-05-21,"5",1996,18.3333333333333
67,1996-05-22,"5",1996,19.4444444444444
56,1996-05-23,"5",1996,13.3333333333333
52,1996-05-24,"5",1996,11.1111111111111
51.5,1996-05-25,"5",1996,10.8333333333333
54,1996-05-26,"5",1996,12.2222222222222
51,1996-05-27,"5",1996,10.5555555555556
51.5,1996-05-28,"5",1996,10.8333333333333
51,1996-05-29,"5",1996,10.5555555555556
51.5,1996-05-30,"5",1996,10.8333333333333
57.5,1996-05-31,"5",1996,14.1666666666667
62.5,1996-06-01,"6",1996,16.9444444444444
67.5,1996-06-02,"6",1996,19.7222222222222
60.5,1996-06-03,"6",1996,15.8333333333333
57.5,1996-06-04,"6",1996,14.1666666666667
61.5,1996-06-05,"6",1996,16.3888888888889
63.5,1996-06-06,"6",1996,17.5
54.5,1996-06-07,"6",1996,12.5
53,1996-06-08,"6",1996,11.6666666666667
56.5,1996-06-09,"6",1996,13.6111111111111
61.5,1996-06-10,"6",1996,16.3888888888889
60,1996-06-11,"6",1996,15.5555555555556
65.5,1996-06-12,"6",1996,18.6111111111111
75.5,1996-06-13,"6",1996,24.1666666666667
71.5,1996-06-14,"6",1996,21.9444444444444
71,1996-06-15,"6",1996,21.6666666666667
72.5,1996-06-16,"6",1996,22.5
74,1996-06-17,"6",1996,23.3333333333333
73.5,1996-06-18,"6",1996,23.0555555555556
69.5,1996-06-19,"6",1996,20.8333333333333
73.5,1996-06-20,"6",1996,23.0555555555556
76.5,1996-06-21,"6",1996,24.7222222222222
71,1996-06-22,"6",1996,21.6666666666667
61,1996-06-23,"6",1996,16.1111111111111
68.5,1996-06-24,"6",1996,20.2777777777778
65.5,1996-06-25,"6",1996,18.6111111111111
68,1996-06-26,"6",1996,20
74,1996-06-27,"6",1996,23.3333333333333
77.5,1996-06-28,"6",1996,25.2777777777778
83,1996-06-29,"6",1996,28.3333333333333
83,1996-06-30,"6",1996,28.3333333333333
75.5,1996-07-01,"7",1996,24.1666666666667
73,1996-07-02,"7",1996,22.7777777777778
65,1996-07-03,"7",1996,18.3333333333333
64,1996-07-04,"7",1996,17.7777777777778
70.5,1996-07-05,"7",1996,21.3888888888889
73,1996-07-06,"7",1996,22.7777777777778
78,1996-07-07,"7",1996,25.5555555555556
71.5,1996-07-08,"7",1996,21.9444444444444
63,1996-07-09,"7",1996,17.2222222222222
63.5,1996-07-10,"7",1996,17.5
66,1996-07-11,"7",1996,18.8888888888889
73,1996-07-12,"7",1996,22.7777777777778
74.5,1996-07-13,"7",1996,23.6111111111111
69,1996-07-14,"7",1996,20.5555555555556
71.5,1996-07-15,"7",1996,21.9444444444444
76.5,1996-07-16,"7",1996,24.7222222222222
73.5,1996-07-17,"7",1996,23.0555555555556
79,1996-07-18,"7",1996,26.1111111111111
72,1996-07-19,"7",1996,22.2222222222222
65,1996-07-20,"7",1996,18.3333333333333
61.5,1996-07-21,"7",1996,16.3888888888889
65.5,1996-07-22,"7",1996,18.6111111111111
70.5,1996-07-23,"7",1996,21.3888888888889
73.5,1996-07-24,"7",1996,23.0555555555556
68.5,1996-07-25,"7",1996,20.2777777777778
69.5,1996-07-26,"7",1996,20.8333333333333
68.5,1996-07-27,"7",1996,20.2777777777778
67.5,1996-07-28,"7",1996,19.7222222222222
70,1996-07-29,"7",1996,21.1111111111111
68.5,1996-07-30,"7",1996,20.2777777777778
65.5,1996-07-31,"7",1996,18.6111111111111
66.5,1996-08-01,"8",1996,19.1666666666667
67.5,1996-08-02,"8",1996,19.7222222222222
68.5,1996-08-03,"8",1996,20.2777777777778
74,1996-08-04,"8",1996,23.3333333333333
82,1996-08-05,"8",1996,27.7777777777778
79.5,1996-08-06,"8",1996,26.3888888888889
83,1996-08-07,"8",1996,28.3333333333333
77,1996-08-08,"8",1996,25
71,1996-08-09,"8",1996,21.6666666666667
68.5,1996-08-10,"8",1996,20.2777777777778
69.5,1996-08-11,"8",1996,20.8333333333333
71,1996-08-12,"8",1996,21.6666666666667
74,1996-08-13,"8",1996,23.3333333333333
76,1996-08-14,"8",1996,24.4444444444444
69.5,1996-08-15,"8",1996,20.8333333333333
68.5,1996-08-16,"8",1996,20.2777777777778
69,1996-08-17,"8",1996,20.5555555555556
70.5,1996-08-18,"8",1996,21.3888888888889
76,1996-08-19,"8",1996,24.4444444444444
77,1996-08-20,"8",1996,25
78,1996-08-21,"8",1996,25.5555555555556
79,1996-08-22,"8",1996,26.1111111111111
70,1996-08-23,"8",1996,21.1111111111111
71,1996-08-24,"8",1996,21.6666666666667
69.5,1996-08-25,"8",1996,20.8333333333333
72,1996-08-26,"8",1996,22.2222222222222
70,1996-08-27,"8",1996,21.1111111111111
68.5,1996-08-28,"8",1996,20.2777777777778
69.5,1996-08-29,"8",1996,20.8333333333333
69,1996-08-30,"8",1996,20.5555555555556
70.5,1996-08-31,"8",1996,21.3888888888889
73.5,1996-09-01,"9",1996,23.0555555555556
71,1996-09-02,"9",1996,21.6666666666667
73,1996-09-03,"9",1996,22.7777777777778
73,1996-09-04,"9",1996,22.7777777777778
74,1996-09-05,"9",1996,23.3333333333333
74,1996-09-06,"9",1996,23.3333333333333
73.5,1996-09-07,"9",1996,23.0555555555556
73,1996-09-08,"9",1996,22.7777777777778
68.5,1996-09-09,"9",1996,20.2777777777778
69.5,1996-09-10,"9",1996,20.8333333333333
67,1996-09-11,"9",1996,19.4444444444444
58,1996-09-12,"9",1996,14.4444444444444
56,1996-09-13,"9",1996,13.3333333333333
53,1996-09-14,"9",1996,11.6666666666667
59,1996-09-15,"9",1996,15
58.5,1996-09-16,"9",1996,14.7222222222222
60.5,1996-09-17,"9",1996,15.8333333333333
62,1996-09-18,"9",1996,16.6666666666667
61,1996-09-19,"9",1996,16.1111111111111
58.5,1996-09-20,"9",1996,14.7222222222222
64,1996-09-21,"9",1996,17.7777777777778
62.5,1996-09-22,"9",1996,16.9444444444444
59,1996-09-23,"9",1996,15
57,1996-09-24,"9",1996,13.8888888888889
53,1996-09-25,"9",1996,11.6666666666667
60.5,1996-09-26,"9",1996,15.8333333333333
58.5,1996-09-27,"9",1996,14.7222222222222
53.5,1996-09-28,"9",1996,11.9444444444444
57.5,1996-09-29,"9",1996,14.1666666666667
63,1996-09-30,"9",1996,17.2222222222222
62,1996-10-01,"10",1996,16.6666666666667
57,1996-10-02,"10",1996,13.8888888888889
46.5,1996-10-03,"10",1996,8.05555555555556
47,1996-10-04,"10",1996,8.33333333333333
53.5,1996-10-05,"10",1996,11.9444444444444
63.5,1996-10-06,"10",1996,17.5
53.5,1996-10-07,"10",1996,11.9444444444444
45.5,1996-10-08,"10",1996,7.5
47.5,1996-10-09,"10",1996,8.61111111111111
42.5,1996-10-10,"10",1996,5.83333333333333
42,1996-10-11,"10",1996,5.55555555555556
61,1996-10-12,"10",1996,16.1111111111111
66,1996-10-13,"10",1996,18.8888888888889
57,1996-10-14,"10",1996,13.8888888888889
64,1996-10-15,"10",1996,17.7777777777778
63,1996-10-16,"10",1996,17.2222222222222
59,1996-10-17,"10",1996,15
46.5,1996-10-18,"10",1996,8.05555555555556
45,1996-10-19,"10",1996,7.22222222222222
47.5,1996-10-20,"10",1996,8.61111111111111
53,1996-10-21,"10",1996,11.6666666666667
55.5,1996-10-22,"10",1996,13.0555555555556
43,1996-10-23,"10",1996,6.11111111111111
48,1996-10-24,"10",1996,8.88888888888889
52.5,1996-10-25,"10",1996,11.3888888888889
62,1996-10-26,"10",1996,16.6666666666667
59,1996-10-27,"10",1996,15
46.5,1996-10-28,"10",1996,8.05555555555556
50.5,1996-10-29,"10",1996,10.2777777777778
44.5,1996-10-30,"10",1996,6.94444444444444
33,1996-10-31,"10",1996,0.555555555555556
31,1996-11-01,"11",1996,-0.555555555555556
29,1996-11-02,"11",1996,-1.66666666666667
35.5,1996-11-03,"11",1996,1.94444444444444
42,1996-11-04,"11",1996,5.55555555555556
46.5,1996-11-05,"11",1996,8.05555555555556
54,1996-11-06,"11",1996,12.2222222222222
43,1996-11-07,"11",1996,6.11111111111111
37,1996-11-08,"11",1996,2.77777777777778
34.5,1996-11-09,"11",1996,1.38888888888889
28,1996-11-10,"11",1996,-2.22222222222222
26.5,1996-11-11,"11",1996,-3.05555555555556
23,1996-11-12,"11",1996,-5
22.5,1996-11-13,"11",1996,-5.27777777777778
25,1996-11-14,"11",1996,-3.88888888888889
40,1996-11-15,"11",1996,4.44444444444444
48,1996-11-16,"11",1996,8.88888888888889
41.5,1996-11-17,"11",1996,5.27777777777778
31,1996-11-18,"11",1996,-0.555555555555556
29.5,1996-11-19,"11",1996,-1.38888888888889
29,1996-11-20,"11",1996,-1.66666666666667
34,1996-11-21,"11",1996,1.11111111111111
34.5,1996-11-22,"11",1996,1.38888888888889
35.5,1996-11-23,"11",1996,1.94444444444444
35,1996-11-24,"11",1996,1.66666666666667
26.5,1996-11-25,"11",1996,-3.05555555555556
20,1996-11-26,"11",1996,-6.66666666666667
22.5,1996-11-27,"11",1996,-5.27777777777778
29.5,1996-11-28,"11",1996,-1.38888888888889
33.5,1996-11-29,"11",1996,0.833333333333333
40.5,1996-11-30,"11",1996,4.72222222222222
30.5,1996-12-01,"12",1996,-0.833333333333333
27.5,1996-12-02,"12",1996,-2.5
30,1996-12-03,"12",1996,-1.11111111111111
26.5,1996-12-04,"12",1996,-3.05555555555556
32.5,1996-12-05,"12",1996,0.277777777777778
33.5,1996-12-06,"12",1996,0.833333333333333
30.5,1996-12-07,"12",1996,-0.833333333333333
28.5,1996-12-08,"12",1996,-1.94444444444444
28.5,1996-12-09,"12",1996,-1.94444444444444
35.5,1996-12-10,"12",1996,1.94444444444444
37,1996-12-11,"12",1996,2.77777777777778
36.5,1996-12-12,"12",1996,2.5
34.5,1996-12-13,"12",1996,1.38888888888889
36.5,1996-12-14,"12",1996,2.5
38,1996-12-15,"12",1996,3.33333333333333
29,1996-12-16,"12",1996,-1.66666666666667
24,1996-12-17,"12",1996,-4.44444444444444
13,1996-12-18,"12",1996,-10.5555555555556
8,1996-12-19,"12",1996,-13.3333333333333
9.5,1996-12-20,"12",1996,-12.5
26.5,1996-12-21,"12",1996,-3.05555555555556
34.5,1996-12-22,"12",1996,1.38888888888889
42.5,1996-12-23,"12",1996,5.83333333333333
20,1996-12-24,"12",1996,-6.66666666666667
4.5,1996-12-25,"12",1996,-15.2777777777778
14,1996-12-26,"12",1996,-10
26,1996-12-27,"12",1996,-3.33333333333333
37,1996-12-28,"12",1996,2.77777777777778
30,1996-12-29,"12",1996,-1.11111111111111
27.5,1996-12-30,"12",1996,-2.5
27.5,1996-12-31,"12",1996,-2.5
36,1997-01-01,"1",1997,2.22222222222222
45,1997-01-02,"1",1997,7.22222222222222
40,1997-01-03,"1",1997,4.44444444444444
51.5,1997-01-04,"1",1997,10.8333333333333
27,1997-01-05,"1",1997,-2.77777777777778
17,1997-01-06,"1",1997,-8.33333333333333
16,1997-01-07,"1",1997,-8.88888888888889
19,1997-01-08,"1",1997,-7.22222222222222
26,1997-01-09,"1",1997,-3.33333333333333
16,1997-01-10,"1",1997,-8.88888888888889
1.5,1997-01-11,"1",1997,-16.9444444444444
1,1997-01-12,"1",1997,-17.2222222222222
3,1997-01-13,"1",1997,-16.1111111111111
10,1997-01-14,"1",1997,-12.2222222222222
19,1997-01-15,"1",1997,-7.22222222222222
9.5,1997-01-16,"1",1997,-12.5
-3,1997-01-17,"1",1997,-19.4444444444444
0,1997-01-18,"1",1997,-17.7777777777778
14,1997-01-19,"1",1997,-10
31,1997-01-20,"1",1997,-0.555555555555556
35,1997-01-21,"1",1997,1.66666666666667
36.5,1997-01-22,"1",1997,2.5
26,1997-01-23,"1",1997,-3.33333333333333
32,1997-01-24,"1",1997,0
14.5,1997-01-25,"1",1997,-9.72222222222222
11,1997-01-26,"1",1997,-11.6666666666667
17,1997-01-27,"1",1997,-8.33333333333333
2,1997-01-28,"1",1997,-16.6666666666667
8,1997-01-29,"1",1997,-13.3333333333333
16.5,1997-01-30,"1",1997,-8.61111111111111
31.5,1997-01-31,"1",1997,-0.277777777777778
35,1997-02-01,"2",1997,1.66666666666667
36.5,1997-02-02,"2",1997,2.5
30,1997-02-03,"2",1997,-1.11111111111111
34.5,1997-02-04,"2",1997,1.38888888888889
30,1997-02-05,"2",1997,-1.11111111111111
26,1997-02-06,"2",1997,-3.33333333333333
25.5,1997-02-07,"2",1997,-3.61111111111111
25.5,1997-02-08,"2",1997,-3.61111111111111
26,1997-02-09,"2",1997,-3.33333333333333
27,1997-02-10,"2",1997,-2.77777777777778
23.5,1997-02-11,"2",1997,-4.72222222222222
21,1997-02-12,"2",1997,-6.11111111111111
20.5,1997-02-13,"2",1997,-6.38888888888889
25.5,1997-02-14,"2",1997,-3.61111111111111
20,1997-02-15,"2",1997,-6.66666666666667
18.5,1997-02-16,"2",1997,-7.5
30,1997-02-17,"2",1997,-1.11111111111111
48.5,1997-02-18,"2",1997,9.16666666666667
37.5,1997-02-19,"2",1997,3.05555555555556
35.5,1997-02-20,"2",1997,1.94444444444444
36,1997-02-21,"2",1997,2.22222222222222
26,1997-02-22,"2",1997,-3.33333333333333
28,1997-02-23,"2",1997,-2.22222222222222
21.5,1997-02-24,"2",1997,-5.83333333333333
25.5,1997-02-25,"2",1997,-3.61111111111111
36.5,1997-02-26,"2",1997,2.5
34.5,1997-02-27,"2",1997,1.38888888888889
37.5,1997-02-28,"2",1997,3.05555555555556
45.5,1997-03-01,"3",1997,7.5
35,1997-03-02,"3",1997,1.66666666666667
33.5,1997-03-03,"3",1997,0.833333333333333
38,1997-03-04,"3",1997,3.33333333333333
33,1997-03-05,"3",1997,0.555555555555556
26.5,1997-03-06,"3",1997,-3.05555555555556
35.5,1997-03-07,"3",1997,1.94444444444444
39,1997-03-08,"3",1997,3.88888888888889
37,1997-03-09,"3",1997,2.77777777777778
44,1997-03-10,"3",1997,6.66666666666667
37,1997-03-11,"3",1997,2.77777777777778
33.5,1997-03-12,"3",1997,0.833333333333333
37.5,1997-03-13,"3",1997,3.05555555555556
26.5,1997-03-14,"3",1997,-3.05555555555556
19,1997-03-15,"3",1997,-7.22222222222222
24.5,1997-03-16,"3",1997,-4.16666666666667
45,1997-03-17,"3",1997,7.22222222222222
33.5,1997-03-18,"3",1997,0.833333333333333
35.5,1997-03-19,"3",1997,1.94444444444444
46,1997-03-20,"3",1997,7.77777777777778
53.5,1997-03-21,"3",1997,11.9444444444444
37.5,1997-03-22,"3",1997,3.05555555555556
32.5,1997-03-23,"3",1997,0.277777777777778
33,1997-03-24,"3",1997,0.555555555555556
40.5,1997-03-25,"3",1997,4.72222222222222
44,1997-03-26,"3",1997,6.66666666666667
60.5,1997-03-27,"3",1997,15.8333333333333
55.5,1997-03-28,"3",1997,13.0555555555556
43.5,1997-03-29,"3",1997,6.38888888888889
37.5,1997-03-30,"3",1997,3.05555555555556
38.5,1997-03-31,"3",1997,3.61111111111111
44.5,1997-04-01,"4",1997,6.94444444444444
53,1997-04-02,"4",1997,11.6666666666667
59.5,1997-04-03,"4",1997,15.2777777777778
62.5,1997-04-04,"4",1997,16.9444444444444
60.5,1997-04-05,"4",1997,15.8333333333333
45,1997-04-06,"4",1997,7.22222222222222
34,1997-04-07,"4",1997,1.11111111111111
28.5,1997-04-08,"4",1997,-1.94444444444444
30,1997-04-09,"4",1997,-1.11111111111111
30.5,1997-04-10,"4",1997,-0.833333333333333
33.5,1997-04-11,"4",1997,0.833333333333333
33.5,1997-04-12,"4",1997,0.833333333333333
38.5,1997-04-13,"4",1997,3.61111111111111
41.5,1997-04-14,"4",1997,5.27777777777778
49,1997-04-15,"4",1997,9.44444444444444
43,1997-04-16,"4",1997,6.11111111111111
40.5,1997-04-17,"4",1997,4.72222222222222
40,1997-04-18,"4",1997,4.44444444444444
45.5,1997-04-19,"4",1997,7.5
49,1997-04-20,"4",1997,9.44444444444444
45,1997-04-21,"4",1997,7.22222222222222
43,1997-04-22,"4",1997,6.11111111111111
48.5,1997-04-23,"4",1997,9.16666666666667
47.5,1997-04-24,"4",1997,8.61111111111111
48,1997-04-25,"4",1997,8.88888888888889
49.5,1997-04-26,"4",1997,9.72222222222222
47.5,1997-04-27,"4",1997,8.61111111111111
50.5,1997-04-28,"4",1997,10.2777777777778
60,1997-04-29,"4",1997,15.5555555555556
55,1997-04-30,"4",1997,12.7777777777778
48.5,1997-05-01,"5",1997,9.16666666666667
48.5,1997-05-02,"5",1997,9.16666666666667
49,1997-05-03,"5",1997,9.44444444444444
51.5,1997-05-04,"5",1997,10.8333333333333
62,1997-05-05,"5",1997,16.6666666666667
55.5,1997-05-06,"5",1997,13.0555555555556
52.5,1997-05-07,"5",1997,11.3888888888889
61,1997-05-08,"5",1997,16.1111111111111
50.5,1997-05-09,"5",1997,10.2777777777778
52.5,1997-05-10,"5",1997,11.3888888888889
59.5,1997-05-11,"5",1997,15.2777777777778
52.5,1997-05-12,"5",1997,11.3888888888889
45.5,1997-05-13,"5",1997,7.5
49.5,1997-05-14,"5",1997,9.72222222222222
45,1997-05-15,"5",1997,7.22222222222222
51,1997-05-16,"5",1997,10.5555555555556
50.5,1997-05-17,"5",1997,10.2777777777778
59.5,1997-05-18,"5",1997,15.2777777777778
54,1997-05-19,"5",1997,12.2222222222222
51.5,1997-05-20,"5",1997,10.8333333333333
48,1997-05-21,"5",1997,8.88888888888889
50.5,1997-05-22,"5",1997,10.2777777777778
58,1997-05-23,"5",1997,14.4444444444444
68.5,1997-05-24,"5",1997,20.2777777777778
50,1997-05-25,"5",1997,10
50,1997-05-26,"5",1997,10
56,1997-05-27,"5",1997,13.3333333333333
58.5,1997-05-28,"5",1997,14.7222222222222
58,1997-05-29,"5",1997,14.4444444444444
61,1997-05-30,"5",1997,16.1111111111111
59,1997-05-31,"5",1997,15
60.5,1997-06-01,"6",1997,15.8333333333333
58,1997-06-02,"6",1997,14.4444444444444
61.5,1997-06-03,"6",1997,16.3888888888889
59,1997-06-04,"6",1997,15
62,1997-06-05,"6",1997,16.6666666666667
63.5,1997-06-06,"6",1997,17.5
58.5,1997-06-07,"6",1997,14.7222222222222
61,1997-06-08,"6",1997,16.1111111111111
62.5,1997-06-09,"6",1997,16.9444444444444
66.5,1997-06-10,"6",1997,19.1666666666667
67.5,1997-06-11,"6",1997,19.7222222222222
70,1997-06-12,"6",1997,21.1111111111111
71,1997-06-13,"6",1997,21.6666666666667
56.5,1997-06-14,"6",1997,13.6111111111111
63,1997-06-15,"6",1997,17.2222222222222
67,1997-06-16,"6",1997,19.4444444444444
60.5,1997-06-17,"6",1997,15.8333333333333
67,1997-06-18,"6",1997,19.4444444444444
70,1997-06-19,"6",1997,21.1111111111111
81.5,1997-06-20,"6",1997,27.5
75.5,1997-06-21,"6",1997,24.1666666666667
77,1997-06-22,"6",1997,25
82.5,1997-06-23,"6",1997,28.0555555555556
84,1997-06-24,"6",1997,28.8888888888889
78,1997-06-25,"6",1997,25.5555555555556
73.5,1997-06-26,"6",1997,23.0555555555556
72.5,1997-06-27,"6",1997,22.5
74,1997-06-28,"6",1997,23.3333333333333
75,1997-06-29,"6",1997,23.8888888888889
76,1997-06-30,"6",1997,24.4444444444444
77.5,1997-07-01,"7",1997,25.2777777777778
79.5,1997-07-02,"7",1997,26.3888888888889
68.5,1997-07-03,"7",1997,20.2777777777778
61.5,1997-07-04,"7",1997,16.3888888888889
65.5,1997-07-05,"7",1997,18.6111111111111
70,1997-07-06,"7",1997,21.1111111111111
65.5,1997-07-07,"7",1997,18.6111111111111
71,1997-07-08,"7",1997,21.6666666666667
62,1997-07-09,"7",1997,16.6666666666667
64.5,1997-07-10,"7",1997,18.0555555555556
68.5,1997-07-11,"7",1997,20.2777777777778
74.5,1997-07-12,"7",1997,23.6111111111111
82.5,1997-07-13,"7",1997,28.0555555555556
83,1997-07-14,"7",1997,28.3333333333333
79,1997-07-15,"7",1997,26.1111111111111
82.5,1997-07-16,"7",1997,28.0555555555556
84,1997-07-17,"7",1997,28.8888888888889
79,1997-07-18,"7",1997,26.1111111111111
74.5,1997-07-19,"7",1997,23.6111111111111
76.5,1997-07-20,"7",1997,24.7222222222222
72,1997-07-21,"7",1997,22.2222222222222
69,1997-07-22,"7",1997,20.5555555555556
69,1997-07-23,"7",1997,20.5555555555556
72.5,1997-07-24,"7",1997,22.5
76,1997-07-25,"7",1997,24.4444444444444
85.5,1997-07-26,"7",1997,29.7222222222222
81.5,1997-07-27,"7",1997,27.5
74.5,1997-07-28,"7",1997,23.6111111111111
66.5,1997-07-29,"7",1997,19.1666666666667
68.5,1997-07-30,"7",1997,20.2777777777778
69,1997-07-31,"7",1997,20.5555555555556
74.5,1997-08-01,"8",1997,23.6111111111111
81.5,1997-08-02,"8",1997,27.5
78,1997-08-03,"8",1997,25.5555555555556
71,1997-08-04,"8",1997,21.6666666666667
62.5,1997-08-05,"8",1997,16.9444444444444
64.5,1997-08-06,"8",1997,18.0555555555556
67,1997-08-07,"8",1997,19.4444444444444
69.5,1997-08-08,"8",1997,20.8333333333333
70.5,1997-08-09,"8",1997,21.3888888888889
75.5,1997-08-10,"8",1997,24.1666666666667
67.5,1997-08-11,"8",1997,19.7222222222222
69.5,1997-08-12,"8",1997,20.8333333333333
68.5,1997-08-13,"8",1997,20.2777777777778
65.5,1997-08-14,"8",1997,18.6111111111111
77,1997-08-15,"8",1997,25
